"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里末吉町","古島",13,16000000,190,"ほぼ整形",9,95,"1976年","ＲＣ","住宅","その他","南西","市道",4.5,"１低住専",40,80,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里鳥堀町","首里",5,19000000,140,"正方形",12,90,"1999年","ＲＣ","住宅","住宅","東","道路",2.5,"準住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","首里鳥堀町","","",52000000,115,"長方形",7,90,"2020年","ＲＣ","住宅","住宅","北西","私道",4.4,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","楚辺","壺川",16,50000000,140,"ほぼ台形",14,95,"2025年","木造","住宅","住宅","北","道路",4,"１種住居",60,200,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字田原","奥武山公園",6,170000000,390,"ほぼ長方形",14,670,"2001年","ＲＣ","共同住宅、事務所","住宅","東","県道",13.5,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","田原","小禄",6,290000000,330,"ほぼ台形",21,620,"2025年","ＲＣ","共同住宅","住宅","南","県道",13,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","辻","旭橋",12,690000000,820,"ほぼ整形",12.5,1000,"2016年","ＲＣ","共同住宅、店舗","住宅","北西","市道",9,"商業",80,400,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","辻","旭橋",11,50000000,130,"長方形",6.5,230,"1967年","ＲＣ、ブロック造","住宅、共同住宅","住宅","南東","県道",12,"商業",80,400,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","辻","","",15000000,110,"長方形",7.5,125,"1980年","ＲＣ","共同住宅","その他","北西","市道",5.3,"商業",80,400,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","壺屋","牧志",6,50000000,340,"袋地等","",165,"1967年","ＲＣ、ブロック造","住宅","その他","西","市道",4,"２中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","泊","美栄橋",9,43000000,140,"長方形",9.5,180,"1972年","ＲＣ、ブロック造","共同住宅","その他","南東","市道",5.4,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","字仲井真","","",120000000,470,"ほぼ台形",27,240,"2003年","鉄骨造","事務所、店舗","店舗","北西","国道",54.5,"準住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","長田","","",40000000,220,"ほぼ長方形",9.5,240,"1978年","ＲＣ","住宅、事務所","その他","北東","私道",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","西","旭橋",9,220000000,380,"長方形","",930,"1997年","ＲＣ","共同住宅","その他","北西","市道",7.3,"商業",80,400,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","西","旭橋",6,3600000000,1000,"長方形","50.0m以上","2,000㎡以上","2019年","ＲＣ","その他","その他","北","市道",8.2,"商業",80,400,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","西","旭橋",7,150000000,110,"長方形",7.5,280,"2019年","ＲＣ","共同住宅","住宅","東","市道",7.3,"商業",80,400,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","東町","旭橋",3,58000000,115,"長方形",6,230,"1976年","ＲＣ","共同住宅、店舗","その他","南東","市道",5.5,"商業",80,400,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","樋川","県庁前(沖縄)",18,24000000,155,"ほぼ長方形",12,120,"1972年","ＲＣ","住宅","住宅","北東","市道",3.5,"１種住居",60,200,"2025年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","樋川","","",3200000,125,"ほぼ台形","",45,"1958年","木造","住宅","住宅","北西","市道",3.3,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","樋川","","",4000000,60,"不整形","",65,"1975年","鉄骨造","住宅","住宅","東","道路",4.8,"近隣商業",80,300,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","樋川","","",200000000,610,"不整形","",850,"1990年","ＲＣ、ブロック造","共同住宅","住宅","北","市道",3.3,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","古島","市立病院前(沖縄)",5,52000000,190,"長方形",15.5,195,"1983年","ＲＣ","住宅","住宅","南西","市道",6,"１低住専",50,150,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","前島","美栄橋",6,67000000,160,"長方形",8.5,380,"1973年","ＲＣ","共同住宅、店舗","住宅","南西","市道",7,"商業",80,400,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","前島","美栄橋",5,65000000,100,"長方形",6,240,"1985年","ＲＣ","共同住宅、事務所","その他","北西","市道",5.4,"商業",80,400,"2024年第4四半期",""
